adsh	tag	version	ddate	qtrs	uom	dimh	iprx	value	footnote	footlen	dimn	coreg	durp	datp	dcml
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum	us-gaap/2018	20181231	4	pure	0x00000000	0	0.0309		0	0		0.01095891	0.0	4
0001065280-19-000043	CashEquivalentsAndRestrictedCashEquivalents	0001065280-19-000043	20171231	0	USD	0x4d9b41002a8fe71b7a630f59db268850	0	451010000.0000		0	3		0.0	0.0	-3
0001065280-19-000043	CashEquivalentsAndRestrictedCashEquivalents	0001065280-19-000043	20171231	0	USD	0xbe3b365bab59ae6c3558f4c2ee1144bc	0	300765000.0000		0	3		0.0	0.0	-3
0001065280-19-000043	CashEquivalentsAndRestrictedCashEquivalents	0001065280-19-000043	20181231	0	USD	0x4d9b41002a8fe71b7a630f59db268850	0	1223096000.0000		0	3		0.0	0.0	-3
0001065280-19-000043	CommonstockVotingRightsVotes	0001065280-19-000043	20181231	4	vote	0x00000000	0	1.0000		0	0		0.01095891	0.0	32767
0001065280-19-000043	CashAndRestrictedCash	0001065280-19-000043	20181231	0	USD	0x00000000	0	2588945000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CashAndRestrictedCash	0001065280-19-000043	20171231	0	USD	0x00000000	0	2076663000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AdditionstoStreamingContentAssets	0001065280-19-000043	20181231	4	USD	0x00000000	0	13043437000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	AdditionstoStreamingContentAssets	0001065280-19-000043	20171231	4	USD	0x00000000	0	9805763000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	AdditionstoStreamingContentAssets	0001065280-19-000043	20161231	4	USD	0x00000000	0	8653286000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	EffectiveIncomeTaxRateReconciliationEffectofTaxCutsandJobsActof2017Amount	0001065280-19-000043	20161231	4	USD	0x00000000	0	0.0000		0	0		0.0	0.0	-3
0001065280-19-000043	EffectiveIncomeTaxRateReconciliationEffectofTaxCutsandJobsActof2017Amount	0001065280-19-000043	20171231	4	USD	0x00000000	0	79077000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	EffectiveIncomeTaxRateReconciliationEffectofTaxCutsandJobsActof2017Amount	0001065280-19-000043	20181231	4	USD	0x00000000	0	-71516000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	EffectiveIncomeTaxRateReconciliationEffectofTaxCutsandJobsActof2017Amount	0001065280-19-000043	20181231	4	USD	0x00000000	1	-72000000.0000		0	0		0.01095891	0.0	-6
0001065280-19-000043	InterestandDebtExpenseandNonoperatingIncomeExpense	0001065280-19-000043	20161231	4	USD	0x00000000	0	-119286000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	InterestandDebtExpenseandNonoperatingIncomeExpense	0001065280-19-000043	20171231	4	USD	0x00000000	0	-353358000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	InterestandDebtExpenseandNonoperatingIncomeExpense	0001065280-19-000043	20181231	4	USD	0x00000000	0	-378768000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	SharebasedCompensationArrangementbySharebasedPaymentAwardFairValueAssumptionsSuboptimalExerciseFactorMaximum	0001065280-19-000043	20161231	4	pure	0x00000000	0	2.4800		0	0		0.0	0.0	2
0001065280-19-000043	SharebasedCompensationArrangementbySharebasedPaymentAwardFairValueAssumptionsSuboptimalExerciseFactorMaximum	0001065280-19-000043	20171231	4	pure	0x00000000	0	2.6300		0	0		0.01095891	0.0	2
0001065280-19-000043	SharebasedCompensationArrangementbySharebasedPaymentAwardFairValueAssumptionsSuboptimalExerciseFactorMaximum	0001065280-19-000043	20181231	4	pure	0x00000000	0	3.0100		0	0		0.01095891	0.0	2
0001065280-19-000043	AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment	us-gaap/2018	20171231	0	USD	0x00000000	0	321814000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment	us-gaap/2018	20181231	0	USD	0x00000000	0	368519000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue	us-gaap/2018	20161231	4	USD	0x00000000	0	173675000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue	us-gaap/2018	20161231	4	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	173675000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue	us-gaap/2018	20171231	4	USD	0x00000000	0	182209000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue	us-gaap/2018	20171231	4	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	182209000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue	us-gaap/2018	20181231	4	USD	0x00000000	0	320657000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue	us-gaap/2018	20181231	4	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	320657000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents	us-gaap/2018	20151231	0	USD	0x00000000	0	1809330000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents	us-gaap/2018	20161231	0	USD	0x00000000	0	1467576000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents	us-gaap/2018	20171231	0	USD	0x00000000	0	2822795000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents	us-gaap/2018	20181231	0	USD	0x00000000	0	3812041000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CommonStockSharesOutstanding	us-gaap/2018	20171231	0	shares	0x00000000	0	433392686.0000		0	0		0.0	0.0	32767
0001065280-19-000043	CommonStockSharesOutstanding	us-gaap/2018	20181231	0	shares	0x00000000	0	436598597.0000		0	0		0.0	0.0	32767
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments	us-gaap/2018	20161231	4	USD	0x00000000	0	260507000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments	us-gaap/2018	20171231	4	USD	0x00000000	0	485321000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments	us-gaap/2018	20181231	4	USD	0x00000000	0	1226458000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	InterestExpense	us-gaap/2018	20161231	4	USD	0x00000000	0	150114000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	InterestExpense	us-gaap/2018	20171231	4	USD	0x00000000	0	238204000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	InterestExpense	us-gaap/2018	20181231	4	USD	0x00000000	0	420493000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	LiabilitiesAndStockholdersEquity	us-gaap/2018	20171231	0	USD	0x00000000	0	19012742000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LiabilitiesAndStockholdersEquity	us-gaap/2018	20181231	0	USD	0x00000000	0	25974400000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LineOfCreditFacilityCommitmentFeePercentage	us-gaap/2018	20181231	4	pure	0xe6276a95b4d904de3a139051e445ab1c	0	0.0010		0	1		0.01095891	0.0	32767
0001065280-19-000043	LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths	us-gaap/2018	20171231	0	USD	0x00000000	0	311339000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths	us-gaap/2018	20181231	0	USD	0x00000000	0	538384000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	NetCashProvidedByUsedInFinancingActivities	us-gaap/2018	20161231	4	USD	0x00000000	0	1091630000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	NetCashProvidedByUsedInFinancingActivities	us-gaap/2018	20171231	4	USD	0x00000000	0	3076990000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	NetCashProvidedByUsedInFinancingActivities	us-gaap/2018	20181231	4	USD	0x00000000	0	4048527000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum	us-gaap/2018	20161231	4	pure	0x00000000	0	0.4000		0	0		0.0	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum	us-gaap/2018	20171231	4	pure	0x00000000	0	0.3400		0	0		0.01095891	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum	us-gaap/2018	20181231	4	pure	0x00000000	0	0.4000		0	0		0.01095891	0.0	2
0001065280-19-000043	SharesOutstanding	us-gaap/2018	20151231	0	shares	0x67850a845c93068ab03fbf83c85f7a0d	0	427940440.0000		0	1		0.0	0.0	32767
0001065280-19-000043	SharesOutstanding	us-gaap/2018	20161231	0	shares	0x67850a845c93068ab03fbf83c85f7a0d	0	430054212.0000		0	1		0.0	0.0	32767
0001065280-19-000043	SharesOutstanding	us-gaap/2018	20171231	0	shares	0x67850a845c93068ab03fbf83c85f7a0d	0	433392686.0000		0	1		0.0	0.0	32767
0001065280-19-000043	SharesOutstanding	us-gaap/2018	20181231	0	shares	0x67850a845c93068ab03fbf83c85f7a0d	0	436598597.0000		0	1		0.0	0.0	32767
0001065280-19-000043	StockIssuedDuringPeriodValueStockOptionsExercised	us-gaap/2018	20161231	4	USD	0x00000000	0	36979000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	StockIssuedDuringPeriodValueStockOptionsExercised	us-gaap/2018	20161231	4	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	36979000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockIssuedDuringPeriodValueStockOptionsExercised	us-gaap/2018	20171231	4	USD	0x00000000	0	89425000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	StockIssuedDuringPeriodValueStockOptionsExercised	us-gaap/2018	20171231	4	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	89425000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	StockIssuedDuringPeriodValueStockOptionsExercised	us-gaap/2018	20181231	4	USD	0x00000000	0	123935000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	StockIssuedDuringPeriodValueStockOptionsExercised	us-gaap/2018	20181231	4	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	123935000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	TimeDepositsAtCarryingValue	us-gaap/2018	20171231	0	USD	0xdb667150ce3868dc87c2d5ebcdb3014b	0	300765000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	TimeDepositsAtCarryingValue	us-gaap/2018	20171231	0	USD	0xdb667150ce3868dc87c2d5ebcdb3014b	1	301000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	CapitalandOperatingLeasesFutureMinimumPaymentsDueinTwoYears	0001065280-19-000043	20181231	0	USD	0x00000000	0	139366000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CapitalandOperatingLeasesFutureMinimumPaymentsDueinFiveYears	0001065280-19-000043	20181231	0	USD	0x00000000	0	151200000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AverageUnamortizedCostPercentage	0001065280-19-000043	20181231	4	pure	0x00000000	0	0.3000		0	0		0.01095891	0.0	2
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-27842000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-44654000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	412753000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	-104219000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	384911000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-148873000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-29238000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-47622000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	414359000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	-69184000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	385121000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-116806000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-33754000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-56144000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	475180000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	-68583000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	441426000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20160930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-124727000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-35446000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-59302000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	536394000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	-66535000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	500948000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-125837000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0x00000000	0	1475688000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0x760177fdc451ea995e67fddd0f492825	0	-126280000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-207722000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1838686000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0x520e2e24da1256b0e2b0f2412149357e	0	-308521000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	279525000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1712406000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20161231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-516243000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-45681000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-72904000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	605516000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	42650000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	559835000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-30254000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-47863000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-78362000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	559929000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	-13099000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	512066000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-91461000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-50499000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-82716000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	553901000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	62361000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	503402000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20170930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-20355000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-58001000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-95567000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	561118000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	134677000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	503117000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	39110000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0x00000000	0	2223432000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0x760177fdc451ea995e67fddd0f492825	0	-202044000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-329549000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0xeaa776dcd8707f911df9d188f11f1580	0	2280464000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0x520e2e24da1256b0e2b0f2412149357e	0	226589000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	247972000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	2078420000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20171231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	-102960000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20180331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	-64304000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20180331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	-97755000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20180331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	697124000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20180331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	272077000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	ContributionProfitLoss	0001065280-19-000043	20180331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	632820000.0000		0	1		0.024658024	0.0	-3
